Race ID,Chamber,State,Congressional District,Year,R-D Victory Margin,Incumbent Running?,Geography,District PVI,Population\Square-Mile,Share African-American,Share Asian,Share College Educated,Share Hispanic,Share Non-Hispanic White,Unopposed D?,Unopposed R?,Vote Share of Last D Presidential Candidate,Vote Share of Last R House Candidate
H2016ME02,House,ME,02,2016,9.26,Republican,Extremely Rural,-2,24.1,0.012275622,0.006999999999999999,0.23,0.01359766,0.9399804359999999,0,0,0.5437,0.4519
H2016MI01,House,MI,01,2016,14.84,Open Seat,Extremely Rural,5,28.21,0.022964111000000002,0.006999999999999999,0.24600000000000002,0.019856142,0.90980181,0,0,0.45799999999999996,0.5214
H2016MI02,House,MI,02,2016,30.1,Republican,Quite Urban,7,215.16,0.082742058,0.023,0.23800000000000002,0.093315259,0.791241104,0,0,0.4349,0.6363
H2016MI03,House,MI,03,2016,21.95,Republican,Quite Urban,4,268.56,0.103089578,0.021,0.314,0.07316035,0.794918835,0,0,0.4631,0.5791
H2016MI04,House,MI,04,2016,29.55,Republican,Extremely Rural,5,83.47,0.02630285,0.01,0.21899999999999997,0.032579619,0.913928182,0,0,0.4596,0.5649
H2016MI05,House,MI,05,2016,-26.05,Democrat,Quite Urban,-10,300.58,0.192053497,0.01,0.19,0.047085464,0.742225171,0,0,0.6131,0.3116
H2016MI06,House,MI,06,2016,22.23,Republican,,1,199.05,0.104276083,0.016,0.28,0.059529680999999994,0.809253633,0,0,0.4929,0.5589
H2016MI07,House,MI,07,2016,15.02,Republican,,3,166.99,0.056015607,0.01,0.24600000000000002,0.042544223,0.8800490809999999,0,0,0.4843,0.5345
H2016MI08,House,MI,08,2016,16.85,Republican,Quite Urban,2,469.65,0.069791883,0.047,0.406,0.048196919000000005,0.82869751,0,0,0.4844,0.546
H2016MI09,House,MI,09,2016,-20.51,Democrat,Extremely Urban,-6,3845.39,0.146627635,0.045,0.303,0.021654282,0.773984485,0,0,0.5772,0.3609
H2016MI10,House,MI,10,2016,30.8,Open Seat,,6,170.51,0.036894072,0.017,0.23,0.033194743,0.9003668579999999,0,0,0.4414,0.6868
H2016MI11,House,MI,11,2016,12.75,Republican,Extremely Urban,4,1683.86,0.06967672,0.10300000000000001,0.466,0.035840325,0.77687157,0,0,0.4728,0.5589999999999999
H2016MI12,House,MI,12,2016,-35.09,Democrat,Extremely Urban,-15,1750.88,0.11809694800000001,0.057,0.34,0.058026608,0.7530592359999999,0,0,0.6687,0.3132
H2016MI13,House,MI,13,2016,-61.37,Democrat,Extremely Urban,-34,3819.17,0.56421268,0.015,0.147,0.071247801,0.34124713799999995,0,0,0.8563,0.1631
H2016MI14,House,MI,14,2016,-59.83,Democrat,Extremely Urban,-29,3801.08,0.578115046,0.05,0.308,0.048190277000000004,0.31985016,0,0,0.8133,0.1967
H2016MN01,House,MN,01,2016,-0.76,Democrat,,1,55.37,0.034355603,0.027999999999999997,0.28,0.062067378,0.865838942,0,0,0.5072,0.4567
H2016MN02,House,MN,02,2016,1.79,Open Seat,Extremely Urban,2,271.95,0.058250807,0.048,0.385,0.057829242,0.820788773,0,0,0.5005,0.5604
H2016MN03,House,MN,03,2016,13.69,Republican,Extremely Urban,2,1257.93,0.08223578299999999,0.07400000000000001,0.49,0.043318227,0.787972365,0,0,0.5041,0.6214
H2016MN04,House,MN,04,2016,-23.37,Democrat,Extremely Urban,-11,1994.01,0.11862678800000001,0.125,0.42200000000000004,0.06670378099999999,0.675665121,0,0,0.6378,0.32899999999999996
H2016MN05,House,MN,05,2016,-46.78,Democrat,Extremely Urban,-22,4887.15,0.19138243800000002,0.062,0.445,0.09305264099999999,0.628079166,0,0,0.7538,0.2397
H2016MN06,House,MN,06,2016,31.31,Republican,Quite Urban,10,230.02,0.034437887,0.024,0.295,0.026545994,0.899740042,0,0,0.4235,0.5629
H2016MN07,House,MN,07,2016,-5.03,Democrat,Extremely Rural,6,19.83,0.015901687,0.009000000000000001,0.218,0.04195771400000001,0.893236921,0,0,0.45,0.4566
H2016MN08,House,MN,08,2016,-0.56,Democrat,Quite Rural,-1,23.76,0.017142557,0.008,0.23,0.016774904,0.9186448079999999,0,0,0.5281,0.4711
H2016MO01,House,MO,01,2016,-55.5,Democrat,Extremely Urban,-28,3321.87,0.513180375,0.031,0.318,0.036349185,0.41176950100000004,0,0,0.8087,0.2157
H2016MO02,House,MO,02,2016,20.87,Republican,Extremely Urban,8,1607.3,0.044776040999999996,0.047,0.49200000000000005,0.026182655,0.871540042,0,0,0.4203,0.6412
H2016MO03,House,MO,03,2016,39.91,Republican,,13,109.26,0.042768154,0.01,0.264,0.021596362999999997,0.913481628,0,0,0.368,0.6833
H2016MO04,House,MO,04,2016,39.99,Republican,Quite Rural,13,51.98,0.065538049,0.017,0.239,0.037680119,0.8654745970000001,0,0,0.373,0.6808
H2016MO05,House,MO,05,2016,-20.66,Democrat,Extremely Urban,-9,308.73,0.23442843600000002,0.021,0.282,0.088948704,0.64014012,0,0,0.5992,0.4496
H2016MO06,House,MO,06,2016,39.57,Republican,,12,41.14,0.057039157,0.013000000000000001,0.28600000000000003,0.038511518,0.88076801,0,0,0.3871,0.6665
H2016MO07,House,MO,07,2016,40.15,Republican,,19,119.34,0.027319487000000003,0.013999999999999999,0.23199999999999998,0.04985112,0.883261717,0,0,0.3095,0.6346
H2016MO08,House,MO,08,2016,51.73,Republican,Quite Rural,17,37.62,0.058799569,0.006999999999999999,0.15,0.017086826,0.9068478190000001,0,0,0.3269,0.6665
H2016MS01,House,MS,01,2016,40.78,Republican,Quite Rural,16,70.16,0.284903765,0.006999999999999999,0.207,0.032608252000000004,0.672306973,0,0,0.3741,0.6791
H2016MS02,House,MS,02,2016,-37.96,Democrat,,-13,47.7,0.667227864,0.005,0.193,0.018922074,0.30338708,0,0,0.6679999999999999,0.0
H2016MS03,House,MS,03,2016,35.83,Republican,Quite Rural,14,58.16,0.349202871,0.011000000000000001,0.259,0.021497702,0.6051121770000001,0,0,0.3946,0.6889
H2016MS04,House,MS,04,2016,37.24,Republican,,21,92.21,0.250138074,0.015,0.21100000000000002,0.040953223,0.6860440459999999,0,0,0.3158,0.6992
H2016MT00,House,MT,00,2016,15.64,Republican,,7,6.8,0.009542581999999999,0.006319896,0.31,0.036112141,0.86601081,0,0,0.4295,0.5541
H2016NC01,House,NC,01,2016,-39.66,Democrat,,-19,124.79,0.544949293,0.021,0.27699999999999997,0.088420123,0.347176618,0,0,0.7163,0.2662
H2016NC02,House,NC,02,2016,13.42,Republican,,10,271.83,0.18432177600000002,0.019,0.36200000000000004,0.11275433,0.645128109,0,0,0.4212,0.5883
H2016NC03,House,NC,03,2016,34.4,Republican,,11,101.7,0.203799337,0.016,0.228,0.06985832,0.701733875,0,0,0.4141,0.6781
H2016NC04,House,NC,04,2016,-36.44,Democrat,Extremely Urban,-20,1001.21,0.331583381,0.087,0.545,0.12127911300000001,0.476298389,0,0,0.7227,0.2525
H2016NC05,House,NC,05,2016,16.8,Republican,,11,184.81,0.136263907,0.016,0.263,0.08761128,0.748773522,0,0,0.4024,0.6102
H2016NC06,House,NC,06,2016,18.46,Republican,Quite Rural,10,187.53,0.173610598,0.018000000000000002,0.24600000000000002,0.060743671,0.731827592,0,0,0.4172,0.5867
H2016NC07,House,NC,07,2016,21.82,Republican,,12,123.48,0.177797392,0.009000000000000001,0.249,0.102259003,0.689303855,0,0,0.4026,0.5935
H2016NC08,House,NC,08,2016,17.54,Republican,Quite Urban,11,248.23,0.209947169,0.025,0.265,0.093781784,0.612973152,0,0,0.4137,0.6486
H2016NC09,House,NC,09,2016,16.36,Republican,,8,189.34,0.145972699,0.027999999999999997,0.33799999999999997,0.08895575300000001,0.707497265,0,0,0.4323,0.9390000000000001
H2016NC10,House,NC,10,2016,26.28,Republican,,11,283.34,0.128768235,0.017,0.24600000000000002,0.063470446,0.784093554,0,0,0.4135,0.6102
H2016NC11,House,NC,11,2016,28.18,Republican,Quite Rural,13,111.03,0.040252291,0.012,0.24,0.05956874,0.861851567,0,0,0.38299999999999995,0.629
H2016NC12,House,NC,12,2016,-34.04,Democrat,Extremely Urban,-26,1745.05,0.517144382,0.057999999999999996,0.39799999999999996,0.140491262,0.28746265600000004,0,0,0.7905,0.2465
H2016NC13,House,NC,13,2016,12.2,Open Seat,Quite Urban,8,400.45,0.19789335100000002,0.035,0.27,0.08413729800000001,0.687320908,0,0,0.4414,0.5731
H2016ND00,House,ND,00,2016,45.38,Republican,,10,9.75,0.026751554,0.010272215999999999,0.29600000000000004,0.034427315,0.859135876,0,0,0.3986,0.5554
H2016NE01,House,NE,01,2016,38.9,Republican,Quite Urban,10,68.56,0.041623323999999996,0.027000000000000003,0.325,0.090782054,0.821782178,0,0,0.4155,0.6882
H2016NE02,House,NE,02,2016,1.2,Democrat,Extremely Urban,4,1194.3,0.11279121800000001,0.034,0.392,0.10969105400000001,0.731912938,0,0,0.4635,0.4557
H2016NE03,House,NE,03,2016,100.0,Republican,Quite Rural,23,9.03,0.015932232,0.008,0.222,0.11141488,0.852257851,0,1,0.2837,0.7539
H2016NH01,House,NH,01,2016,-1.34,Republican,Quite Urban,1,267.18,0.02364064,0.026000000000000002,0.37200000000000005,0.036662497,0.910233161,0,0,0.5081,0.5171
H2016NH02,House,NH,02,2016,-4.44,Democrat,Quite Rural,-3,101.44,0.016750433999999998,0.028999999999999998,0.359,0.029942273999999998,0.90849328,0,0,0.5491,0.4487
H2016NJ01,House,NJ,01,2016,-23.19,Democrat,Extremely Urban,-13,2093.19,0.192026615,0.052000000000000005,0.304,0.130238131,0.626858824,0,0,0.6582,0.3943
H2016NJ02,House,NJ,02,2016,21.99,Republican,Quite Urban,-1,350.15,0.141415879,0.039,0.258,0.161435485,0.657461659,0,0,0.541,0.6146
H2016NJ03,House,NJ,03,2016,20.45,Republican,Extremely Urban,1,814.34,0.127948314,0.037000000000000005,0.33899999999999997,0.08032518599999999,0.755280579,0,0,0.5232,0.5399
H2016NJ04,House,NJ,04,2016,30.2,Republican,Extremely Urban,7,1058.94,0.07421331099999999,0.043,0.396,0.104155466,0.773829688,0,0,0.452,0.6796
H2016NJ05,House,NJ,05,2016,-4.41,Republican,Extremely Urban,4,739.09,0.05806511599999999,0.105,0.47700000000000004,0.127064764,0.707909618,0,0,0.4843,0.5541
H2016NJ06,House,NJ,06,2016,-28.84,Democrat,Extremely Urban,-8,3399.01,0.118025348,0.19,0.389,0.215358406,0.47393895,0,0,0.6215,0.3893
H2016NJ07,House,NJ,07,2016,10.96,Republican,Extremely Urban,6,755.17,0.051443428,0.102,0.513,0.11385671800000001,0.7219129440000001,0,0,0.4686,0.5925
H2016NJ08,House,NJ,08,2016,-58.55,Democrat,Extremely Urban,-24,13396.56,0.125334218,0.09,0.331,0.5500018,0.251209196,0,0,0.7909,0.1904
H2016NJ09,House,NJ,09,2016,-41.7,Democrat,Extremely Urban,-14,7684.69,0.122276694,0.131,0.336,0.36518716799999995,0.382608696,0,0,0.6892,0.3009
H2016NJ10,House,NJ,10,2016,-73.8,Democrat,Extremely Urban,-34,9650.4,0.5187332029999999,0.07400000000000001,0.28300000000000003,0.207777336,0.203387282,0,0,0.8843,0.1262
H2016NJ11,House,NJ,11,2016,19.14,Republican,Extremely Urban,6,1450.89,0.048272498,0.102,0.544,0.115120225,0.734711965,0,0,0.4707,0.6257
H2016NJ12,House,NJ,12,2016,-30.84,Democrat,Extremely Urban,-14,1777.3,0.19093860699999998,0.168,0.455,0.17063659399999997,0.47093195,0,0,0.6724,0.3651
H2016NM01,House,NM,01,2016,-30.3,Democrat,Extremely Urban,-7,149.21,0.038711444,0.024,0.32899999999999996,0.493781239,0.401440257,0,0,0.5827,0.4141
H2016NM02,House,NM,02,2016,25.47,Republican,Quite Urban,5,9.57,0.027021842,0.008,0.21,0.537724137,0.373035282,0,0,0.4648,0.6443
H2016NM03,House,NM,03,2016,-24.84,Democrat,,-8,15.27,0.027068185,0.013000000000000001,0.272,0.408016086,0.374011126,0,0,0.5977,0.3845
H2016NV01,House,NV,01,2016,-33.11,Democrat,Extremely Urban,-14,6460.65,0.1214647,0.09,0.152,0.46698772899999996,0.306866639,0,0,0.6694,0.3787
H2016NV02,House,NV,02,2016,21.37,Republican,Extremely Urban,5,12.09,0.029650485,0.043,0.255,0.223704249,0.664795375,0,0,0.4585,0.6573
H2016NV03,House,NV,03,2016,-1.27,Republican,Extremely Urban,0,236.97,0.090503722,0.14300000000000002,0.315,0.165328816,0.573335653,0,0,0.5041,0.6075
H2016NV04,House,NV,04,2016,-4.01,Republican,Extremely Urban,-4,13.24,0.167696565,0.061,0.204,0.27891793800000003,0.47098030700000004,0,0,0.5545,0.4853
H2016NY01,House,NY,01,2016,15.58,Republican,Extremely Urban,2,1104.13,0.064179339,0.040999999999999995,0.341,0.148464948,0.7486846070000001,0,0,0.5025,0.5321
H2016NY02,House,NY,02,2016,22.22,Republican,Extremely Urban,1,3943.23,0.10829249,0.032,0.312,0.228424847,0.625251374,0,0,0.5223,0.6492
H2016NY03,House,NY,03,2016,-5.54,Open Seat,Extremely Urban,0,2815.42,0.036358144,0.163,0.516,0.10270254300000001,0.688651692,0,0,0.5131,0.4339
H2016NY04,House,NY,04,2016,-17.48,Democrat,Extremely Urban,-3,6474.59,0.16917111,0.068,0.425,0.20656639300000001,0.561890016,0,0,0.5681,0.4571
H2016NY05,House,NY,05,2016,-68.01,Democrat,Extremely Urban,-35,13834.0,0.515984178,0.16699999999999998,0.255,0.21137562399999998,0.103990789,0,0,0.9087,0.0
H2016NY06,House,NY,06,2016,-40.83,Democrat,Extremely Urban,-13,24100.3,0.05200373,0.4,0.359,0.185658142,0.343066125,0,0,0.6862,0.0
H2016NY07,House,NY,07,2016,-74.73,Democrat,Extremely Urban,-34,44412.62,0.11521162800000001,0.182,0.337,0.40537667299999997,0.309563888,0,0,0.8956,0.0834
H2016NY08,House,NY,08,2016,-100.0,Democrat,Extremely Urban,-35,24197.84,0.540827096,0.055,0.337,0.179174975,0.238082866,1,0,0.8974,0.0
H2016NY09,House,NY,09,2016,-100.0,Democrat,Extremely Urban,-32,46184.56,0.511080384,0.07200000000000001,0.375,0.123689286,0.311845632,1,0,0.8597,0.0
H2016NY10,House,NY,10,2016,-51.97,Democrat,Extremely Urban,-23,50365.4,0.056183863,0.18899999999999997,0.603,0.121697381,0.61155696,0,0,0.7457,0.0
H2016NY11,House,NY,11,2016,22.91,Republican,Extremely Urban,2,10902.45,0.088633314,0.141,0.344,0.171350628,0.6017814539999999,0,0,0.5217,0.5305
H2016NY12,House,NY,12,2016,-62.43,Democrat,Extremely Urban,-27,48526.5,0.058881715,0.142,0.722,0.135966405,0.649459225,0,0,0.7815,0.1936
H2016NY13,House,NY,13,2016,-74.88,Open Seat,Extremely Urban,-42,70020.2,0.325513572,0.048,0.31,0.544279456,0.148143931,0,0,0.9536,0.0
H2016NY14,House,NY,14,2016,-59.32,Democrat,Extremely Urban,-26,25369.67,0.12307094800000001,0.166,0.256,0.475218207,0.23039032,0,0,0.8152,0.0
H2016NY15,House,NY,15,2016,-82.38,Democrat,Extremely Urban,-43,49360.94,0.328416497,0.018000000000000002,0.124,0.660486519,0.031270081,0,0,0.9699,0.0
H2016NY16,House,NY,16,2016,-100.0,Democrat,Extremely Urban,-21,9157.93,0.350511461,0.055,0.406,0.248483077,0.372892245,1,0,0.7429,0.0
H2016NY17,House,NY,17,2016,-100.0,Democrat,Extremely Urban,-5,1875.72,0.119218744,0.059000000000000004,0.445,0.22225543899999997,0.59600216,1,0,0.5768,0.4171
H2016NY18,House,NY,18,2016,-10.24,Democrat,Quite Urban,0,530.29,0.112616412,0.031,0.35700000000000004,0.164244413,0.68606963,0,0,0.5218,0.4588
H2016NY19,House,NY,19,2016,7.64,Open Seat,Extremely Rural,-1,90.43,0.056789365,0.017,0.292,0.07334294200000001,0.848825038,0,0,0.5316,0.6256
H2016NY20,House,NY,20,2016,-33.78,Democrat,Extremely Urban,-7,582.9,0.11533024900000001,0.052000000000000005,0.387,0.06330581,0.763267035,0,0,0.6041,0.3732
H2016NY21,House,NY,21,2016,33.17,Republican,Quite Rural,0,47.48,0.042451065,0.011000000000000001,0.23199999999999998,0.033093147,0.907221295,0,0,0.531,0.53
H2016NY22,House,NY,22,2016,5.13,Open Seat,,3,141.35,0.051638268,0.027999999999999997,0.26,0.036687277000000004,0.876113136,0,0,0.498,0.7404
H2016NY23,House,NY,23,2016,14.33,Republican,Quite Rural,3,97.36,0.042023119000000005,0.024,0.261,0.036866222000000004,0.8820619670000001,0,0,0.4939,0.5776
H2016NY24,House,NY,24,2016,20.2,Republican,Quite Urban,-5,300.48,0.099359766,0.027000000000000003,0.303,0.044023704000000004,0.816657945,0,0,0.581,0.5824
H2016NY25,House,NY,25,2016,-11.98,Democrat,Extremely Urban,-7,1406.74,0.17685309100000002,0.037000000000000005,0.373,0.085814349,0.7012459959999999,0,0,0.5988,0.4882
H2016NY26,House,NY,26,2016,-45.66,Democrat,Extremely Urban,-12,3275.26,0.200270578,0.042,0.308,0.064912878,0.6837964740000001,0,0,0.6507,0.3042
H2016NY27,House,NY,27,2016,31.9,Republican,,8,180.64,0.03079853,0.011000000000000001,0.307,0.024883185,0.922908244,0,0,0.4369,0.6724
H2016OH01,House,OH,01,2016,18.42,Republican,Extremely Urban,6,1049.6,0.237992436,0.036000000000000004,0.33799999999999997,0.02687756,0.6937314459999999,0,0,0.4691,0.6322
H2016OH02,House,OH,02,2016,32.18,Republican,Quite Urban,8,223.81,0.09537514300000001,0.015,0.32299999999999995,0.021767422999999998,0.85988573,0,0,0.4441,0.6596
H2016OH03,House,OH,03,2016,-37.14,Democrat,Extremely Urban,-17,3162.42,0.356740236,0.043,0.278,0.066243097,0.53194925,0,0,0.7069,0.3593
H2016OH04,House,OH,04,2016,35.98,Republican,,9,154.57,0.066904344,0.009000000000000001,0.179,0.037139948,0.879042818,0,0,0.4286,0.6767
H2016OH05,House,OH,05,2016,41.8,Republican,,7,128.15,0.038094025,0.013999999999999999,0.262,0.051650915,0.891320317,0,0,0.45,0.6646
H2016OH06,House,OH,06,2016,41.36,Republican,Quite Rural,8,99.93,0.033790655,0.004,0.159,0.009543533,0.943871502,0,0,0.4362,0.5823
H2016OH07,House,OH,07,2016,35.07,Republican,,6,186.57,0.052904340999999994,0.006999999999999999,0.209,0.021041026,0.910603803,0,0,0.4515,1.0
H2016OH08,House,OH,08,2016,41.79,Republican,Quite Urban,15,294.24,0.073830143,0.021,0.23800000000000002,0.033553283999999996,0.86263811,0,0,0.3703,0.6719
H2016OH09,House,OH,09,2016,-37.38,Democrat,Extremely Urban,-15,1551.77,0.201833874,0.016,0.21600000000000003,0.106341369,0.6790625459999999,0,0,0.6863,0.3217
H2016OH10,House,OH,10,2016,31.42,Republican,Extremely Urban,3,638.22,0.18614217600000002,0.023,0.27899999999999997,0.02683736,0.751623866,0,0,0.4903,0.6518
H2016OH11,House,OH,11,2016,-60.5,Democrat,Extremely Urban,-30,2949.49,0.5491540429999999,0.026000000000000002,0.268,0.04541022,0.375932059,0,0,0.8338,0.2055
H2016OH12,House,OH,12,2016,36.71,Republican,Quite Urban,8,317.37,0.060765952000000005,0.044000000000000004,0.41,0.021344653999999998,0.862687297,0,0,0.4466,0.6811
H2016OH13,House,OH,13,2016,-35.47,Democrat,Extremely Urban,-11,806.25,0.134370551,0.019,0.237,0.032822192,0.812786893,0,0,0.6399,0.3146
H2016OH14,House,OH,14,2016,25.21,Republican,Quite Urban,4,369.17,0.054539692,0.022000000000000002,0.341,0.025576607999999997,0.8941911840000001,0,0,0.4832,0.6326
H2016OH15,House,OH,15,2016,32.32,Republican,,6,152.15,0.053623389,0.024,0.314,0.019851743999999998,0.886947134,0,0,0.4715,0.6602
H2016OH16,House,OH,16,2016,30.66,Republican,Extremely Urban,6,598.2,0.026955772000000003,0.023,0.33299999999999996,0.020895794,0.918325727,0,0,0.4584,0.6374
H2016OK01,House,OK,01,2016,100.0,Republican,Extremely Urban,18,459.82,0.108200639,0.03,0.302,0.10866740300000001,0.650192887,0,1,0.342,1.0
H2016OK02,House,OK,02,2016,47.41,Republican,Extremely Rural,20,35.74,0.048735565999999994,0.008,0.17,0.051221817999999995,0.643918874,0,0,0.322,0.7003
H2016OK03,House,OK,03,2016,56.58,Republican,Quite Rural,26,21.99,0.051199608,0.016,0.22899999999999998,0.097548716,0.7420473940000001,0,0,0.261,0.7862
H2016OK04,House,OK,04,2016,43.55,Republican,,19,76.74,0.08624120099999999,0.024,0.255,0.084314473,0.711771405,0,0,0.32899999999999996,0.708
H2016OK05,House,OK,05,2016,20.28,Republican,Extremely Urban,12,361.77,0.160700589,0.033,0.301,0.16074504,0.575587317,0,0,0.408,0.601
H2016OR01,House,OR,01,2016,-22.65,Democrat,Extremely Urban,-7,254.81,0.025135772,0.08199999999999999,0.41100000000000003,0.14458158599999998,0.7176318559999999,0,0,0.5889,0.3447
H2016OR02,House,OR,02,2016,43.68,Republican,,10,11.03,0.012349638999999999,0.013000000000000001,0.23800000000000002,0.135067984,0.8027966790000001,0,0,0.4162,0.7041
H2016OR03,House,OR,03,2016,-100.0,Democrat,Extremely Urban,-22,713.12,0.066254936,0.077,0.41200000000000003,0.112293161,0.7136457620000001,1,0,0.7446,0.1961
H2016OR04,House,OR,04,2016,-15.81,Democrat,Quite Urban,-2,44.36,0.015406457,0.026000000000000002,0.267,0.077481613,0.839976394,0,0,0.5346,0.3757
H2016OR05,House,OR,05,2016,-10.47,Democrat,Quite Urban,0,147.64,0.015777516999999998,0.032,0.3,0.163926855,0.7557349320000001,0,0,0.5174,0.3925
H2016PA01,House,PA,01,2016,-64.4,Democrat,Extremely Urban,-28,9057.73,0.36872321399999997,0.059000000000000004,0.27399999999999997,0.171981826,0.394652593,0,0,0.8296,0.1716
H2016PA02,House,PA,02,2016,-80.36,Open Seat,Extremely Urban,-38,9518.32,0.593570888,0.078,0.36700000000000005,0.06172717,0.293394981,0,0,0.9095,0.12300000000000001
H2016PA03,House,PA,03,2016,100.0,Republican,,8,183.26,0.061064951,0.059000000000000004,0.265,0.022905232,0.901403635,0,1,0.4361,0.6063
H2016PA04,House,PA,04,2016,32.12,Republican,Quite Urban,9,464.93,0.092262149,0.065,0.267,0.072072908,0.807957334,0,0,0.4209,0.7454
H2016PA05,House,PA,05,2016,34.32,Republican,Quite Rural,8,65.88,0.033989027000000005,0.067,0.251,0.018779645,0.922016341,0,0,0.4209,0.636
H2016PA06,House,PA,06,2016,14.48,Republican,Extremely Urban,2,820.12,0.054221734,0.040999999999999995,0.43200000000000005,0.060094193,0.8292920859999999,0,0,0.4873,0.5629
H2016PA07,House,PA,07,2016,18.94,Republican,Extremely Urban,2,818.13,0.060487047,0.032,0.434,0.039194051,0.839433051,0,0,0.4904,0.6204
H2016PA08,House,PA,08,2016,8.86,Open Seat,Extremely Urban,1,998.24,0.047486644,0.018000000000000002,0.397,0.049616522999999996,0.848280895,0,0,0.4995,0.619
H2016PA09,House,PA,09,2016,26.68,Republican,,14,123.15,0.039382953,0.011000000000000001,0.18600000000000003,0.022063182999999997,0.926767115,0,0,0.3637,0.6352
H2016PA10,House,PA,10,2016,40.34,Republican,Quite Rural,12,84.23,0.044400383,0.036000000000000004,0.225,0.039744787000000004,0.89896854,0,0,0.3898,0.6258
H2016PA11,House,PA,11,2016,27.34,Republican,,6,210.25,0.068086125,0.019,0.251,0.061573293,0.8561346320000001,0,0,0.4522,0.6631
H2016PA12,House,PA,12,2016,23.52,Republican,Quite Urban,9,326.25,0.04222812099999999,0.018000000000000002,0.337,0.016617667,0.919137732,0,0,0.4144,0.5928
H2016PA13,House,PA,13,2016,-100.0,Democrat,Extremely Urban,-13,4547.54,0.20796296,0.006999999999999999,0.354,0.11525289699999999,0.580202194,1,0,0.6679999999999999,0.3288
H2016PA14,House,PA,14,2016,-48.74,Democrat,Extremely Urban,-15,3371.82,0.238663092,0.009000000000000001,0.354,0.021552248,0.69813557,0,0,0.6897,0.0
H2016PA15,House,PA,15,2016,20.37,Republican,Quite Urban,2,549.16,0.065610044,0.006999999999999999,0.292,0.157011122,0.754546429,0,0,0.4853,1.0
H2016PA16,House,PA,16,2016,10.87,Open Seat,Extremely Urban,4,707.33,0.097944975,0.011000000000000001,0.251,0.183099806,0.7215460109999999,0,0,0.4691,0.5772
H2016PA17,House,PA,17,2016,-7.6,Democrat,Quite Urban,-4,407.15,0.076665618,0.027999999999999997,0.22699999999999998,0.084662512,0.820967488,0,0,0.5613,0.4324
H2016PA18,House,PA,18,2016,100.0,Republican,Quite Urban,10,340.45,0.032891475,0.039,0.365,0.013641845,0.925816651,0,1,0.4146,1.0
